age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income,age_group
24,Private,215243,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,42,United-States,<=50K,20-29
40,Private,30682,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,United-States,>50K,30-39
23,Local-gov,218678,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,20-29
25,Private,219130,Some-college,10,Never-married,Other-service,Not-in-family,Other,Female,40,United-States,<=50K,20-29
28,Private,194472,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,20-29
52,Local-gov,205767,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40,United-States,>50K,50-59
28,Private,249870,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Black,Male,50,United-States,<=50K,20-29
22,Private,85389,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,40,United-States,<=50K,20-29
45,,236612,11th,7,Divorced,,Own-child,Black,Male,40,United-States,<=50K,40-49
25,Local-gov,249214,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,20-29
50,Private,257126,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,40-49
24,Private,291979,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,40,United-States,<=50K,20-29
33,Private,138667,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,>50K,30-39
31,Federal-gov,166626,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,30-39
39,State-gov,326566,Some-college,10,Never-married,Transport-moving,Own-child,Black,Male,40,United-States,<=50K,30-39
48,Private,102597,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,44,United-States,<=50K,40-49
62,,113234,Masters,14,Married-civ-spouse,,Wife,White,Female,40,United-States,<=50K,60-69
39,Private,177277,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,United-States,>50K,30-39
45,Private,260490,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,40-49
32,Private,237478,11th,7,Divorced,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K,30-39
40,Federal-gov,36885,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,50,United-States,<=50K,30-39
23,Private,65481,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,>50K,20-29
47,Self-emp-inc,350759,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,40-49
36,Private,359678,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,48,United-States,<=50K,30-39
35,Private,220595,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,30-39
25,Private,29599,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,40,United-States,<=50K,20-29
46,Private,75256,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,40,United-States,<=50K,40-49
43,Private,143583,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,<=50K,40-49
50,Private,145717,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,35,United-States,<=50K,40-49
50,Private,197322,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,40-49
40,Private,346189,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,30-39
51,Self-emp-inc,162943,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,50-59
56,State-gov,67662,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,39,United-States,<=50K,50-59
35,Private,126675,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,<=50K,30-39
55,Self-emp-not-inc,278228,10th,6,Married-civ-spouse,Sales,Husband,White,Male,35,United-States,<=50K,50-59
30,Private,169152,HS-grad,9,Never-married,Tech-support,Unmarried,White,Female,40,United-States,<=50K,20-29
34,Private,204052,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,30-39
36,Private,215392,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K,30-39
24,Local-gov,196816,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,50,United-States,<=50K,20-29
32,Private,251701,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,40,,<=50K,30-39
29,Federal-gov,119848,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,20-29
45,State-gov,199326,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,40-49
22,Private,341610,Some-college,10,Never-married,Sales,Not-in-family,White,Male,35,,<=50K,20-29
45,Private,175958,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,40-49
41,Private,198965,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,40-49
22,Private,298227,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,35,United-States,<=50K,20-29
28,Private,271466,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,20-29
23,Private,335570,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,35,United-States,<=50K,20-29
45,Private,145637,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,48,United-States,<=50K,40-49
41,Private,101290,HS-grad,9,Divorced,Sales,Unmarried,White,Female,40,United-States,<=50K,40-49
49,Federal-gov,229376,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,40-49
37,Private,161141,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,30-39
28,Local-gov,407672,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,20-29
69,Private,230417,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,China,>50K,60-69
37,Private,260093,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,30-39
28,Private,96020,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,20-29
54,Private,104421,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,50-59
56,State-gov,93415,HS-grad,9,Widowed,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,40,United-States,<=50K,50-59
27,Local-gov,282664,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Other,Female,45,,<=50K,20-29
21,Private,202871,HS-grad,9,Never-married,Sales,Own-child,White,Male,44,United-States,<=50K,20-29
29,Private,169683,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,20-29
32,Private,340917,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,>50K,30-39
31,Private,329874,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,30-39
55,State-gov,120781,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,India,>50K,50-59
48,Private,138069,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,<=50K,40-49
23,Private,76432,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,20-29
28,State-gov,277635,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,50,United-States,<=50K,20-29
49,Local-gov,123088,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,46,United-States,<=50K,40-49
51,Private,57698,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,40,United-States,<=50K,50-59
40,Self-emp-not-inc,98985,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Male,50,United-States,<=50K,30-39
59,Private,98350,HS-grad,9,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,40,China,<=50K,50-59
47,Private,125120,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Female,50,United-States,<=50K,40-49
37,Private,243409,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,30-39
48,Private,107373,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K,40-49
29,Private,201155,9th,5,Never-married,Sales,Not-in-family,White,Female,48,United-States,<=50K,20-29
48,Private,187505,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,40-49
60,State-gov,114060,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K,50-59
53,State-gov,58913,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,United-States,>50K,50-59
37,State-gov,378916,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,30-39
31,Private,241885,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,30-39
29,Private,224421,Assoc-voc,11,Married-AF-spouse,Farming-fishing,Husband,White,Male,44,United-States,>50K,20-29
31,,213771,HS-grad,9,Widowed,,Unmarried,White,Female,36,United-States,<=50K,30-39
39,Private,315565,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,Cuba,<=50K,30-39
31,Local-gov,153005,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,30-39
23,Private,325921,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,36,United-States,<=50K,20-29
33,Private,268127,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,40,United-States,<=50K,30-39
40,Private,177083,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,50,United-States,<=50K,30-39
41,Private,306405,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,<=50K,40-49
22,Federal-gov,262819,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,20-29
29,Private,49087,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,20-29
26,Private,53833,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,40,United-States,<=50K,20-29
41,Private,215479,Some-college,10,Never-married,Transport-moving,Not-in-family,Black,Male,43,United-States,<=50K,40-49
29,Private,113464,HS-grad,9,Never-married,Transport-moving,Other-relative,Other,Male,40,Dominican-Republic,<=50K,20-29
72,Federal-gov,217864,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,70-79
25,Private,248851,Bachelors,13,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,20-29
24,Private,116968,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,<=50K,20-29
29,Private,247053,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,40,United-States,<=50K,20-29
29,State-gov,199450,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Male,40,United-States,<=50K,20-29
32,Local-gov,199539,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,30-39
50,Self-emp-not-inc,29231,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,40-49
43,Private,33126,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K,40-49
41,Private,102085,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K,40-49
32,Private,212064,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K,30-39
54,State-gov,166774,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,>50K,50-59
65,Private,95303,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,60-69
18,,379768,HS-grad,9,Never-married,,Own-child,Other,Female,40,United-States,<=50K,10-19
70,Self-emp-inc,247383,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,60-69
20,Private,214387,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,10-19
47,State-gov,149337,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,38,United-States,<=50K,40-49
31,Private,34374,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K,30-39
45,Self-emp-not-inc,58683,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,40-49
35,Private,403037,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,30-39
55,Private,32365,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,50-59
49,Private,155489,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,40-49
33,Self-emp-inc,289886,HS-grad,9,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Male,40,Vietnam,<=50K,30-39
41,Private,40151,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,>50K,40-49
29,Private,244721,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,35,United-States,>50K,20-29
47,Local-gov,228372,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,48,United-States,>50K,40-49
53,Local-gov,236873,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,>50K,50-59
43,Local-gov,175526,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,40-49
52,Private,71768,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,50-59
56,Private,181220,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,50-59
28,Private,204516,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,20-29
37,Federal-gov,143547,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,30-39
30,Private,310889,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,20-29
31,Local-gov,150324,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,30-39
45,Private,168283,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,40-49
40,Private,187702,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,>50K,30-39
19,Private,60661,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,52,United-States,<=50K,10-19
54,Private,115284,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,45,United-States,>50K,50-59
61,Self-emp-inc,98350,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,Taiwan,>50K,60-69
62,,81578,HS-grad,9,Married-civ-spouse,,Husband,White,Male,40,United-States,>50K,60-69
33,Private,111567,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,30-39
51,Private,244572,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,37,United-States,<=50K,50-59
54,Private,230919,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,50-59
54,Private,320196,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,40,Germany,<=50K,50-59
42,Private,201466,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,40-49
51,Federal-gov,254211,Masters,14,Widowed,Sales,Unmarried,White,Male,50,El-Salvador,>50K,50-59
31,State-gov,161631,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,30-39
21,Private,202373,Assoc-voc,11,Never-married,Craft-repair,Own-child,Black,Male,40,United-States,<=50K,20-29
52,Private,169549,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K,50-59
23,Private,294701,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,20-29
43,State-gov,114537,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K,40-49
53,Private,126386,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,50-59
18,Private,163787,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,<=50K,10-19
44,Private,98211,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,40-49
31,Private,175509,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K,30-39
55,Self-emp-inc,120920,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,35,United-States,<=50K,50-59
41,State-gov,27305,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,40-49
35,Private,216711,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,30-39
47,Local-gov,218596,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,40-49
40,Private,200496,Bachelors,13,Separated,Sales,Not-in-family,White,Male,40,United-States,<=50K,30-39
56,Self-emp-not-inc,78090,Some-college,10,Divorced,Sales,Unmarried,White,Female,48,United-States,<=50K,50-59
23,Private,118693,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,<=50K,20-29
27,Local-gov,172091,HS-grad,9,Never-married,Craft-repair,Unmarried,Black,Male,40,United-States,<=50K,20-29
32,Private,113364,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K,30-39
32,Private,110279,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Black,Female,35,United-States,<=50K,30-39
53,Private,242859,Some-college,10,Separated,Adm-clerical,Own-child,White,Male,40,Cuba,<=50K,50-59
41,Federal-gov,187462,Assoc-voc,11,Divorced,Adm-clerical,Own-child,Black,Female,40,United-States,<=50K,40-49
29,Private,264961,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,45,United-States,<=50K,20-29
46,Self-emp-inc,200949,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,50,,<=50K,40-49
47,Private,47247,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,40-49
